ID,Start date,End date,Comment,Country,Department,Seniority,Age,Contract type,Contract status,Cost center,HC
14865,Dec-19,,,Italy,Global Markets EMEA,11/15/2004,45,Open ended,Employed,2300GB,1
14912,Dec-19,,,United Kingdom,Global Markets EMEA,1/30/2017,26,Open ended,Employed,2330GB,1
14582,Dec-19,,,France,Product Strategy,5/28/2018,23,Intern,Employed,1166SE,0
15552,Dec-19,,,United Kingdom,Global Markets EMEA,5/1/2020,62,Open ended,Employed,2300GB,1
14729,Dec-19,10/30/2020,NRI 2020,Sweden,Marketing & Communications,8/13/2007,55,Open ended,Left,1270SE,0
15576,Dec-19,,,India,Engineering,5/4/2020,26,Open ended,Employed,1329SE,1
15560,Dec-19,,,Romania,Engineering,5/4/2020,26,Open ended,Employed,1321SE,1
15535,Dec-19,,,France,Engineering,3/16/2020,25,Open ended,Employed,1321SE,1
15578,Dec-19,,,India,Customer Success,9/18/2006,35,Open ended,Employed,1500HK,1
15551,Dec-19,5/6/2021,,Russia,Engineering,5/6/2020,20,Intern,Employed,1322SE,0
13647,Dec-19,,,France,Professional Services,4/18/2016,52,Open ended,Employed,1023GB,1
15159,Dec-19,6/30/2020,,India,Engineering,7/2/2018,24,Open ended,Left,1325SE,0
14704,Dec-19,7/31/2020,,Romania,Infrastructure Services,4/23/2018,33,Open ended,Left,1180SE,0
14681,Dec-19,5/8/2020,,Japan,Global Markets APAC,5/21/2018,42,Open ended,Left,4330HK,0
14965,Dec-19,,,India,Professional Services,2/12/2018,28,Open ended,Employed,1015SE,1
15539,Dec-19,,,Romania,Customer Success,3/23/2020,21,Open ended,Employed,1500GB,1
15371,Dec-19,,,Romania,Engineering,6/3/2019,26,Open ended,Employed,1321SE,1
15383,Dec-19,,,Romania,Engineering,7/8/2019,34,Open ended,Employed,1321SE,1
15548,Dec-19,9/15/2020,,Romania,G&A / Legal Office,6/16/2020,23,Intern,Left,1110SE,0
15382,Dec-19,,,Romania,G&A / People Office,6/19/2019,26,Open ended,Employed,1080SE,1
15331,Dec-19,12/31/2020,,Romania,G&A / Finance Office,4/1/2019,23,Intern,Employed,1060SE,0
15319,Dec-19,9/19/2021,,Romania,G&A / People Office,11/19/2019,23,Intern,Employed,1080SE,0
15399,Dec-19,,October joiner - intern to FTE,Romania,Engineering,10/21/2019,21,Open ended,Employed,1321SE,1
15549,Dec-19,,,Romania,Infrastructure Services,3/24/2020,25,Open ended,Employed,1180SE,1
15568,Dec-19,,,Romania,G&A / Finance Office,5/15/2020,37,Open ended,Employed,1060SE,1
14199,Dec-19,,,France,Infrastructure Services,9/26/2005,42,Open ended,Employed,1180SE,1
15515,Dec-19,,,Romania,G&A / People Office,2/3/2020,26,Open ended,Employed,1080SE,1
13822,Dec-19,10/11/2020,October Leaver,Romania,Engineering,1/6/2016,28,Open ended,Left,1321SE,0
13912,Jan-20,,,Romania,Professional Services,8/5/2013,34,Open ended,Employed,1015SE,1
14433,Jan-20,,,Romania,Engineering,5/9/2016,31,Open ended,Employed,1321SE,1
14382,Jan-20,,,Romania,Engineering,8/15/2011,40,Open ended,Employed,1321SE,1
13892,Jan-20,,,Romania,Engineering,7/28/2014,32,Open ended,Employed,1321SE,1
13733,Jan-20,,,Romania,Engineering,9/1/2014,37,Open ended,Employed,1321SE,1
14634,Jan-20,,,Romania,Engineering,11/6/2017,26,Open ended,Employed,1327SE,1
14294,Jan-20,,,Romania,Customer Success,3/3/2014,33,Open ended,Employed,1500GB,1
13913,Jan-20,,,Romania,Engineering,4/11/2011,36,Open ended,Employed,1321SE,1
13757,Jan-20,,,Romania,Engineering,9/1/2015,26,Open ended,Employed,1327SE,1
14255,Jan-20,,,Romania,Engineering,9/7/2015,27,Open ended,Employed,1321SE,1
13993,Jan-20,3/23/2015,Parental,Romania,Engineering,3/23/2015,34,Open ended,Employed,1321SE,0
13718,Jan-20,,,Romania,Engineering,2/17/2014,30,Open ended,Employed,1321SE,1
13934,Jan-20,,,Romania,Engineering,3/28/2011,36,Open ended,Employed,1321SE,1
14685,Jan-20,7/31/2020,,Romania,Engineering,5/2/2018,43,Open ended,Left,1321SE,0
14203,Jan-20,,,Romania,Engineering,11/4/2013,29,Open ended,Employed,1327SE,1
14128,Jan-20,,,Romania,Engineering,4/11/2011,39,Open ended,Employed,1321SE,1
14028,Jan-20,,,Romania,Engineering,8/12/2013,36,Open ended,Employed,1327SE,1
14578,Jan-20,,,Romania,Engineering,10/9/2017,24,Open ended,Employed,1321SE,1
13716,Jan-20,,,Romania,Engineering,6/8/2011,37,Open ended,Employed,1321SE,1
13992,Jan-20,,,Romania,Engineering,8/2/2013,30,Open ended,Employed,1321SE,1
13976,Jan-20,,,Romania,Customer Success,11/27/2012,34,Open ended,Employed,1500GB,1
14420,Jan-20,,,Romania,Engineering,12/9/2013,30,Open ended,Employed,1321SE,1
14256,Jan-20,,,Romania,Engineering,9/22/2014,29,Open ended,Employed,1321SE,1
14416,Jan-20,,,Romania,Professional Services,5/24/2016,35,Open ended,Employed,1015SE,1
14246,Jan-20,,,Romania,Engineering,7/11/2011,38,Open ended,Employed,1321SE,1
13723,Jan-20,,,Romania,Engineering,8/15/2011,36,Open ended,Employed,1321SE,1
13823,Jan-20,,,Romania,Engineering,11/16/2011,36,Open ended,Employed,1321SE,1
15185,Jan-20,,,Romania,Engineering,9/3/2018,32,Open ended,Employed,1321SE,1
13759,Jan-20,,,Romania,Engineering,3/2/2016,32,Open ended,Employed,1321SE,1
13756,Jan-20,,,Romania,Customer Success,1/18/2011,37,Open ended,Employed,1500GB,1
13827,Jan-20,9/1/2015,Parental,Romania,Infrastructure Services,9/1/2015,34,Open ended,Employed,1180SE,0
13883,Feb-20,,,Romania,Engineering,2/29/2016,31,Open ended,Employed,1327SE,1
14422,Feb-20,3/13/2014,Parental,Romania,Engineering,3/13/2014,35,Open ended,Employed,1321SE,0
13760,Feb-20,5/30/2011,Parental,Romania,Customer Success,5/30/2011,38,Open ended,Employed,1500GB,0
13719,Feb-20,,,Romania,Engineering,7/21/2014,35,Open ended,Employed,1321SE,1
14441,Feb-20,,,Romania,Engineering,9/5/2016,26,Open ended,Employed,1321SE,1
14039,Feb-20,,,Romania,Professional Services,10/20/2014,30,Open ended,Employed,1015SE,1
14227,Feb-20,,,Romania,Engineering,3/28/2011,37,Open ended,Employed,1321SE,1
15580,Feb-20,,,Philippines,Infrastructure Services,5/18/2020,25,Open ended,Employed,1210SE,1
15577,Feb-20,,,Romania,Engineering,5/18/2020,40,Open ended,Employed,1321SE,1
15316,Feb-20,,,Canada,Global Markets AMERICAS,3/18/2019,36,Open ended,Employed,3020US,1
15135,Feb-20,,,India,Professional Services,6/19/2017,27,Open ended,Employed,1015SE,1
15567,Feb-20,,,Romania,Engineering,5/18/2020,27,Open ended,Employed,1321SE,1
14772,Feb-20,,,United Kingdom,Global Markets EMEA,6/26/2007,43,Open ended,Employed,2300GB,1
15477,Feb-20,,,United Kingdom,Product Strategy,11/4/2019,38,Open ended,Employed,1166SE,1
15585,Feb-20,,,India,Engineering,5/20/2020,27,Open ended,Employed,1325SE,1
15659,Feb-20,,,Russia,Engineering,9/21/2020,31,Open ended,Employed,1322SE,1
13672,Feb-20,,,Japan,Infrastructure Services,8/14/2008,57,Open ended,Employed,1220SE,1
13703,Feb-20,,,Philippines,Infrastructure Services,12/15/2009,37,Open ended,Employed,1220SE,1
14455,Feb-20,,,Romania,Engineering,10/3/2016,43,Open ended,Employed,1321SE,1
14117,Feb-20,10/12/2020,October Leaver,Japan,Global Markets APAC,5/18/2015,60,Open ended,Left,4300HK,0
14931,Feb-20,,,Russia,Engineering,4/3/2017,28,Open ended,Employed,1322SE,1
15582,Feb-20,,,Sweden,Infrastructure Services,5/25/2020,35,Open ended,Employed,1220SE,1
14779,Feb-20,,,India,Engineering,7/17/2006,36,Open ended,Employed,1329SE,1
13839,Feb-20,,,France,Engineering,11/6/2006,43,Open ended,Employed,1321SE,1
13824,Feb-20,,,Hong Kong,Global Markets APAC,7/15/2009,37,Open ended,Employed,1023HK,1
15583,Feb-20,11/30/2020,,Russia,Infrastructure Services,6/1/2020,,Intern,Employed,1180SE,0
14798,Feb-20,,,Hong Kong,Product Strategy,4/19/2005,55,Open ended,Employed,1166SE,1
15673,Feb-20,,October joiner,Russia,Engineering,10/26/2020,24,Open ended,Employed,1322SE,1
14854,Feb-20,,,Sweden,Product Strategy,1/18/2010,39,Open ended,Employed,1166SE,1
14792,Mar-20,,,Hong Kong,Marketing & Communications,10/27/2008,51,Open ended,Employed,1100SE,1
14914,Mar-20,,,India,Professional Services,7/3/2017,24,Open ended,Employed,1015SE,1
15125,Mar-20,,,Hong Kong,Customer Success,7/18/2016,31,Open ended,Employed,1500HK,1
15581,Mar-20,,,Romania,Engineering,6/2/2020,40,Open ended,Employed,1321SE,1
13887,Mar-20,,,Philippines,Infrastructure Services,2/2/2015,37,Open ended,Employed,1220SE,1
15676,Mar-20,,October joiner,India,Engineering,10/30/2020,24,Open ended,Employed,1325SE,1
14788,Mar-20,,,Italy,Professional Services,5/12/1999,46,Open ended,Employed,1023GB,1
15430,Mar-20,,,France,Professional Services,12/2/2019,34,Open ended,Employed,1023GB,1
15566,Mar-20,,,Philippines,Infrastructure Services,5/4/2020,28,Open ended,Employed,1220SE,1
15570,Mar-20,,,United Kingdom,Professional Services,6/1/2020,46,Open ended,Employed,1023GB,1
14526,Mar-20,,,Romania,G&A / Business Processes,3/1/2017,28,Open ended,Employed,1013SE,1
15017,Mar-20,,,Sweden,Customer Success,3/27/2000,43,Open ended,Employed,1500GB,1
15080,Mar-20,,,Sweden,Engineering,9/1/1997,48,Open ended,Employed,1328SE,1
14793,Mar-20,10/23/2020,October Leaver,India,Engineering,12/18/2017,28,Open ended,Left,1329SE,0
15677,Mar-20,,,Russia,Engineering,12/1/2020,,Open ended,Future hire,1322SE,0
15600,Mar-20,,,India,Engineering,6/8/2020,27,Open ended,Employed,1329SE,1
14505,Mar-20,,,Philippines,Engineering,2/6/2017,28,Open ended,Employed,1323SE,1
15232,Mar-20,10/31/2020,,Singapore,Global Markets APAC,11/1/2018,28,VIE,Left,1022HK,0
15586,Mar-20,,,United Kingdom,G&A / Finance Office,6/3/2020,36,Open ended,Employed,1060SE,1
15575,Mar-20,8/31/2020,,United Kingdom,Customer Success,6/1/2020,27,Open ended,Left,1500GB,0
14331,Mar-20,,,Australia,Engineering,9/1/2008,36,Open ended,Employed,1326SE,1
15572,Mar-20,,,United Kingdom,Customer Success,6/1/2020,29,Open ended,Employed,1500GB,1
15595,Mar-20,9/8/2020,,Romania,G&A / Finance Office,6/9/2020,36,Freelancer contract,Left,1060SE,0
15081,Mar-20,,,United Kingdom,Professional Services,8/1/2011,38,Open ended,Employed,1023GB,1
15590,Mar-20,,,Philippines,Infrastructure Services,6/1/2020,29,Open ended,Employed,1220SE,1
15392,Mar-20,10/3/2020,,Romania,G&A / People Office,7/3/2019,23,Intern,Left,1080SE,0
13680,Mar-20,,,Philippines,Engineering,8/6/2012,44,Open ended,Employed,1326SE,1
15020,Mar-20,,,Russia,Engineering,7/13/2015,29,Open ended,Employed,1322SE,1
14186,Mar-20,,,Philippines,Engineering,8/6/2012,36,Open ended,Employed,1326SE,1
15602,Mar-20,,,India,Professional Services,6/9/2020,26,Open ended,Employed,1015SE,1
15485,Mar-20,,,United Kingdom,G&A / Legal Office,11/25/2019,36,Open ended,Employed,1110SE,1
14803,Apr-20,,,Sweden,Engineering,9/1/2006,37,Open ended,Employed,1322SE,1
15472,Apr-20,12/31/2020,,Russia,Engineering,10/21/2019,23,Intern,Employed,1322SE,0
15603,Apr-20,9/4/2020,,Hong Kong,Engineering,6/15/2020,22,Intern,Left,1323SE,0
13799,Apr-20,,,France,Engineering,11/9/2009,39,Open ended,Employed,1321SE,1
15176,Apr-20,,,India,Engineering,7/26/2018,24,Open ended,Employed,1329SE,1
14650,Apr-20,,,Japan,Global Markets APAC,1/1/2018,27,Open ended,Employed,1023HK,1
14556,Apr-20,6/12/2017,Parental,Romania,G&A / Finance Office,6/12/2017,30,Open ended,Employed,1060SE,0
13985,Apr-20,,,Singapore,Global Markets APAC,2/1/2006,49,Open ended,Employed,4300HK,1
15604,Apr-20,9/4/2020,,Hong Kong,Engineering,6/15/2020,23,Intern,Left,1323SE,0
14178,Apr-20,,,Philippines,Customer Success,6/1/2015,31,Open ended,Employed,1500HK,1
15243,Apr-20,,,United States,Professional Services,11/19/2018,32,Open ended,Employed,1023US,1
14892,Apr-20,,,Sweden,G&A / Business Processes,8/22/2011,36,Open ended,Employed,1013SE,1
15404,Apr-20,,,United States,Global Markets AMERICAS,6/27/2019,36,Open ended,Employed,3020US,1
13675,Apr-20,,,Philippines,Customer Success,7/1/2008,39,Open ended,Employed,1500HK,1
15606,Apr-20,,,India,G&A / Business Processes,6/18/2020,30,Open ended,Employed,1013SE,1
14771,Apr-20,6/12/2020,,United Kingdom,Professional Services,1/7/2008,41,Open ended,Left,1023GB,0
15078,Apr-20,,,Russia,Engineering,1/2/2014,30,Open ended,Employed,1322SE,1
15607,Apr-20,,,India,G&A / Business Processes,6/18/2020,31,Open ended,Employed,1013SE,1
15605,Apr-20,,,Philippines,Infrastructure Services,6/18/2020,23,Open ended,Employed,1220SE,1
15450,Apr-20,,,Philippines,Infrastructure Services,8/27/2019,33,Open ended,Employed,1220SE,1
15541,Apr-20,,,Philippines,Customer Success,3/16/2020,23,Open ended,Employed,1500HK,1
15588,Apr-20,12/15/2020,,Romania,Customer Success,6/15/2020,26,Intern,Employed,1500GB,0
13813,Apr-20,,,Romania,Customer Success,3/1/2013,34,Open ended,Employed,1500GB,1
15282,Apr-20,,,France,Customer Success,2/11/2019,30,Open ended,Employed,1500GB,1
15609,Apr-20,,,United Kingdom,G&A / People Office,6/24/2020,47,Open ended,Employed,1140SE,1
14822,Apr-20,,,Russia,Engineering,7/1/2015,25,Open ended,Employed,1322SE,1
15395,Apr-20,,October joiner - intern to FTE,Romania,Engineering,10/21/2019,24,Open ended,Employed,1321SE,1
15465,Apr-20,,,Japan,Global Markets APAC,10/7/2019,28,Open ended,Employed,1022HK,1
14274,Apr-20,,,Japan,Global Markets APAC,10/20/2014,30,Open ended,Employed,1023HK,1
14850,Apr-20,,,Hong Kong,Engineering,1/22/2007,42,Open ended,Employed,1328SE,1
14278,May-20,9/7/2020,,Australia,Engineering,9/17/2012,36,Open ended,Left,1326SE,0
15024,May-20,,,Sweden,Customer Success,7/13/2015,32,Open ended,Employed,1500GB,1
15614,May-20,5/7/2021,,France,Professional Services,5/8/2020,,Freelancer contract,Employed,1023GB,0
15610,May-20,,,Philippines,Infrastructure Services,7/1/2020,,Open ended,Employed,1220SE,1
14213,May-20,,,France,Marketing & Communications,7/1/2020,41,Open ended,Employed,1100SE,1
14626,May-20,,,Romania,Engineering,10/4/2017,30,Open ended,Employed,1321SE,1
15611,May-20,,,France,Global Markets EMEA,7/1/2020,46,Open ended,Employed,2300GB,1
15411,May-20,,,India,Professional Services,7/1/2019,22,Open ended,Employed,1015SE,1
14049,May-20,,,Philippines,Infrastructure Services,8/15/2016,29,Open ended,Employed,1220SE,1
15010,May-20,10/31/2020,October Leaver,United States,Engineering,5/12/2014,28,Open ended,Left,1322SE,0
15598,May-20,,,Romania,Customer Success,7/6/2020,22,Open ended,Employed,1500US,1
15593,May-20,7/9/2020,,Romania,Professional Services,7/6/2020,30,Open ended,Left,1015SE,0
15592,May-20,,,Romania,Customer Success,7/6/2020,22,Open ended,Employed,1500US,1
15342,May-20,8/31/2022,,France,Engineering,9/9/2019,21,Intern,Employed,1321SE,0
15105,May-20,,,India,Engineering,8/22/2016,27,Open ended,Employed,1329SE,1
15573,May-20,,,India,Engineering,4/27/2020,28,Open ended,Employed,1329SE,1
15283,May-20,,,Philippines,G&A / Finance Office,1/14/2019,24,Open ended,Employed,1060SE,1
15608,May-20,9/2/2020,,Romania,Engineering,7/1/2020,34,Open ended,Left,1321SE,0
14766,May-20,,,Italy,Customer Success,2/19/2001,50,Open ended,Employed,1500GB,1
14513,May-20,,,Romania,G&A / Finance Office,2/3/2017,34,Open ended,Employed,1060SE,1
14234,May-20,9/30/2020,,Hong Kong,Customer Success,9/20/2010,40,Open ended,Left,1500HK,0
15478,May-20,,,United Kingdom,G&A / Finance Office,11/4/2019,54,Open ended,Employed,1060SE,1
14971,May-20,,,United States,Professional Services,9/3/2013,57,Open ended,Employed,1023US,1
14603,May-20,,,United Kingdom,Global Markets EMEA,7/17/2017,27,Open ended,Employed,2300GB,1
15561,May-20,5/4/2021,,Romania,G&A / Finance Office,5/4/2020,34,Fixed term,Employed,1060SE,1
15621,May-20,7/14/2020,,Philippines,G&A / People Office,7/13/2020,,Freelancer contract,Left,1140SE,0
15615,May-20,,,Philippines,Customer Success,7/13/2020,,Open ended,Employed,1500HK,1
15146,May-20,,,India,Customer Success,1/2/2014,28,Open ended,Employed,1500HK,1
15540,May-20,,,Russia,Customer Success,3/16/2020,25,Open ended,Employed,1500GB,1
15623,May-20,,,India,Engineering,7/13/2020,34,Open ended,Employed,1329SE,1
15502,May-20,,,Hong Kong,Customer Success,1/2/2020,28,Open ended,Employed,1500HK,1
15484,Jun-20,,,United Kingdom,Product Strategy,11/18/2019,39,Open ended,Employed,1166SE,1
15596,Jun-20,9/25/2020,,Hong Kong,Infrastructure Services,7/6/2020,26,Open ended,Left,1220SE,0
15564,Jun-20,,,France,Infrastructure Services,7/15/2020,30,Open ended,Employed,1220SE,1
15192,Jun-20,,,France,Product Strategy,9/11/2018,35,Open ended,Employed,1166SE,1
14483,Jun-20,,,Romania,Engineering,12/5/2016,30,Open ended,Employed,1327SE,1
15394,Jun-20,,October joiner - intern to FTE,Romania,Engineering,10/21/2019,21,Open ended,Employed,1321SE,1
15626,Jun-20,12/31/2020,,Russia,Engineering,7/17/2020,19,Intern,Employed,1322SE,0
15587,Jun-20,12/31/2020,,Russia,Engineering,7/14/2020,20,Intern,Employed,1322SE,0
14901,Jun-20,,,Sweden,Engineering,11/12/2012,37,Open ended,Employed,1322SE,1
15618,Jun-20,10/19/2020,,Romania,Engineering,7/20/2020,24,Intern,Left,1321SE,0
14672,Jun-20,,,Romania,Engineering,7/20/2020,26,Open ended,Employed,1321SE,1
14572,Jun-20,,,Romania,Engineering,10/2/2017,25,Open ended,Employed,1321SE,1
15550,Jun-20,,,Philippines,Customer Success,4/13/2020,27,Open ended,Employed,1500HK,1
15521,Jun-20,,,Romania,Engineering,2/17/2020,28,Open ended,Employed,1321SE,1
14835,Jun-20,,,Italy,Professional Services,3/22/2013,30,Open ended,Employed,1023GB,1
14008,Jun-20,,,United States,Infrastructure Services,8/1/2012,37,Open ended,Employed,1220SE,1
15114,Jun-20,,,India,Professional Services,4/27/2007,35,Open ended,Employed,1015SE,1
15599,Jun-20,,,France,Infrastructure Services,7/27/2020,40,Open ended,Employed,1180SE,1
15022,Jun-20,,,Italy,Professional Services,7/18/1997,58,Open ended,Employed,1023GB,1
14458,Jun-20,,,Philippines,Engineering,4/3/2017,25,Open ended,Employed,1327SE,1
15635,Jun-20,,,India,Engineering,7/27/2020,33,Open ended,Employed,1325SE,1
13956,Jun-20,,,France,Engineering,3/12/2007,45,Open ended,Employed,1321SE,1
14989,Jun-20,,,Italy,Professional Services,7/20/2015,32,Open ended,Employed,1023GB,1
13622,Jun-20,12/31/2020,,Romania,Professional Services,6/1/2016,29,Open ended,Employed,1015SE,1
15402,Jun-20,8/2/2021,,Romania,Engineering,8/3/2020,22,Intern,Employed,1321SE,0
14289,Jun-20,,,Romania,Engineering,7/11/2011,35,Open ended,Employed,1321SE,1
15633,Jun-20,,,United States,Customer Success,7/27/2020,22,Fixed term,Employed,1500US,1
15629,Jun-20,,,Romania,Engineering,8/3/2020,25,Open ended,Employed,1321SE,1
15617,Jun-20,,,Romania,Infrastructure Services,8/3/2020,52,Open ended,Employed,1180SE,1
15643,Jun-20,,,India,Engineering,8/3/2020,23,Open ended,Employed,1325SE,1
15624,Jul-20,,,Romania,Engineering,8/3/2020,25,Open ended,Employed,1321SE,1
13632,Jul-20,,,Philippines,Infrastructure Services,4/15/2008,42,Open ended,Employed,1220SE,1
15584,Jul-20,,,United States,Professional Services,5/8/2020,43,Open ended,Employed,1023US,1
13819,Jul-20,,,Romania,Engineering,6/8/2011,34,Open ended,Employed,1321SE,1
15616,Jul-20,,,Philippines,Customer Success,7/27/2020,,Open ended,Employed,1500HK,1
15637,Jul-20,,,Philippines,Engineering,8/3/2020,,Open ended,Employed,1327SE,1
13780,Jul-20,,,France,Professional Services,3/2/2015,32,Open ended,Employed,1023GB,1
14594,Jul-20,,,Romania,Professional Services,6/19/2017,26,Open ended,Employed,1023US,1
13737,Jul-20,,,Romania,Engineering,12/1/2011,37,Open ended,Employed,1321SE,1
13643,Jul-20,,,France,G&A / Business Processes,9/1/2004,41,Open ended,Employed,1013SE,1
14653,Jul-20,,,Romania,Engineering,1/22/2018,31,Open ended,Employed,1321SE,1
15523,Jul-20,,,Philippines,Customer Success,2/17/2020,22,Open ended,Employed,1500HK,1
14676,Jul-20,,,France,G&A / People Office,7/16/2018,24,Open ended,Employed,1080SE,1
14543,Jul-20,,,Romania,Engineering,5/8/2017,31,Open ended,Employed,1321SE,1
13963,Jul-20,,,Philippines,Infrastructure Services,5/4/2015,34,Open ended,Employed,1220SE,1
14218,Jul-20,,,France,Professional Services,11/3/2014,35,Open ended,Employed,1023GB,1
13795,Jul-20,,,Hong Kong,Global Markets APAC,7/2/2015,34,Open ended,Employed,4300HK,1
14834,Jul-20,,,Sweden,Engineering,10/7/2015,33,Open ended,Employed,1322SE,1
14769,Jul-20,10/8/2020,October Leaver,Sweden,G&A / Legal Office,3/1/2017,39,Open ended,Left,1110SE,0
15131,Jul-20,,,Sweden,Customer Success,9/14/2015,29,Open ended,Employed,1500GB,1
14541,Jul-20,,,Romania,G&A / Finance Office,4/10/2017,26,Open ended,Employed,1060SE,1
15662,Jul-20,,October joiner,Romania,G&A / People Office,10/12/2020,36,Open ended,Employed,1080SE,1
14324,Jul-20,,,France,Professional Services,12/8/2008,36,Open ended,Employed,1023GB,1
13612,Jul-20,,,Romania,G&A / People Office,6/13/2016,33,Open ended,Employed,1080SE,1
13613,Jul-20,,,Philippines,G&A / People Office,2/1/2010,35,Open ended,Employed,1080SE,1
13616,Jul-20,,,Romania,G&A / Finance Office,2/16/2016,34,Open ended,Employed,1060SE,1
15657,Jul-20,,October joiner,Japan,Global Markets APAC,10/5/2020,59,Open ended,Employed,4300HK,1
13671,Jul-20,,,France,G&A / People Office,1/4/2016,51,Open ended,Employed,1080SE,1
13677,Jul-20,,NRI March 2020,United States,Global Markets AMERICAS,6/14/2016,45,Open ended,Employed,1270SE,0
13686,Jul-20,9/30/2020,,Japan,G&A / Finance Office,12/15/2014,58,Freelancer contract,Left,1060SE,0
14747,Jul-20,,NRI October 2020,United Kingdom,Global Markets EMEA,4/25/2000,45,Open ended,Employed,1270SE,0
13810,Aug-20,3/31/2020,,Australia,G&A / People Office,12/16/2015,42,Open ended,Left,1140SE,0
13855,Aug-20,,,Brazil,G&A / People Office,12/19/2011,33,Open ended,Employed,1140SE,1
15666,Aug-20,,,United Kingdom,Global Markets EMEA,11/30/2020,43,Open ended,Future hire,2300GB,0
13915,Aug-20,,,Romania,G&A / Finance Office,6/3/2016,32,Open ended,Employed,1060SE,1
13946,Aug-20,,,France,G&A / People Office,7/1/2013,37,Open ended,Employed,1080SE,1
15670,Aug-20,,,Hong Kong,Customer Success,11/16/2020,44,Open ended,Future hire,1500HK,0
14006,Aug-20,,,France,Global Markets EMEA,3/15/2010,35,Open ended,Employed,2300GB,1
14012,Aug-20,,,Japan,G&A / People Office,2/1/2015,38,Open ended,Employed,1140SE,1
14032,Aug-20,,,Romania,G&A / Finance Office,1/13/2016,29,Open ended,Employed,1060SE,1
14055,Aug-20,,,Hong Kong,G&A / Finance Office,7/4/2016,36,Open ended,Employed,1060SE,1
14809,Aug-20,,International Mobility October,Hong Kong,Engineering,6/2/2014,26,Open ended,Employed,1328SE,1
14125,Aug-20,,,Romania,G&A / People Office,3/8/2013,29,Open ended,Employed,1080SE,1
14135,Aug-20,,,United States,G&A / People Office,6/30/2016,49,Open ended,Employed,1140SE,1
14159,Aug-20,,,Romania,G&A / Finance Office,7/18/2016,33,Open ended,Employed,1060SE,1
14249,Aug-20,,,Romania,G&A / Finance Office,1/20/2016,30,Open ended,Employed,1060SE,1
14501,Aug-20,,,Romania,Not Available,12/1/2016,,Intern,Employed,N/A,0
14512,Aug-20,,,Romania,G&A / People Office,2/1/2017,32,Open ended,Employed,1080SE,1
14517,Aug-20,,,Hong Kong,G&A / People Office,2/20/2017,37,Open ended,Employed,1080SE,1
14548,Aug-20,,,Philippines,G&A / People Office,5/4/2017,53,Open ended,Employed,1140SE,1
14802,Aug-20,,International Mobility October,Hong Kong,Engineering,9/4/2013,26,Open ended,Employed,1328SE,1
14599,Aug-20,,,Romania,G&A / People Office,7/10/2017,25,Open ended,Employed,1080SE,1
14635,Aug-20,3/31/2020,,Romania,G&A / People Office,10/24/2017,28,Open ended,Left,1080SE,0
15307,Aug-20,,,India,Professional Services,2/11/2019,24,Open ended,Employed,1015SE,1
14735,Aug-20,6/30/2020,,Sweden,G&A / Finance Office,7/1/2013,57,Open ended,Left,1060SE,0
14739,Aug-20,,,Russia,G&A / People Office,9/6/2013,28,Open ended,Employed,1080SE,1
14743,Aug-20,2/28/2020,,Sweden,G&A / Finance Office,4/15/2013,39,Open ended,Left,1060SE,0
14749,Aug-20,,,India,G&A / People Office,12/7/2004,50,Open ended,Employed,1080SE,1
14826,Aug-20,2/4/2020,,Sweden,G&A / People Office,9/28/2015,42,Open ended,Left,1080SE,0
14829,Aug-20,,,Italy,G&A / People Office,10/27/2008,42,Open ended,Employed,1140SE,1
14884,Aug-20,6/24/2020,,United Kingdom,G&A / People Office,5/11/2016,48,Open ended,Left,1140SE,0
14888,Aug-20,,,Russia,G&A / People Office,6/20/2005,44,Open ended,Employed,1080SE,1
15061,Sep-20,,,Sweden,G&A / People Office,5/17/2017,33,Open ended,Employed,1080SE,1
15116,Sep-20,,,India,G&A / People Office,1/19/2015,33,Open ended,Employed,1140SE,1
15198,Sep-20,8/25/2020,,Sweden,G&A / Finance Office,4/27/2016,,Freelancer contract,Left,1060SE,0
15249,Sep-20,,,France,G&A / People Office,1/28/2019,43,Open ended,Employed,1080SE,1
15259,Sep-20,,,United States,G&A / People Office,12/10/2018,39,Open ended,Employed,1140SE,1
15373,Sep-20,,,Romania,G&A / People Office,6/10/2019,38,Open ended,Employed,1080SE,1
15664,Sep-20,,October joiner,India,Engineering,10/6/2020,24,Open ended,Employed,1325SE,1
15416,Sep-20,2/26/2020,,France,G&A / People Office,9/2/2019,38,Open ended,Left,1080SE,0
15456,Sep-20,,,United Kingdom,G&A / Finance Office,7/1/2020,32,Open ended,Employed,1060SE,1
15494,Sep-20,,,United States,G&A / People Office,1/6/2020,49,Open ended,Employed,1080SE,1
15516,Sep-20,4/1/2020,,Romania,G&A / People Office,2/5/2020,,Open ended,Left,1080SE,0
15574,Sep-20,5/3/2021,NRI October 2020,Australia,G&A / People Office,5/4/2020,33,Fixed term,Employed,1270SE,0
15601,Sep-20,,,Sweden,G&A / Finance Office,8/10/2020,39,Open ended,Employed,1060SE,1
15628,Sep-20,,,Sweden,G&A / People Office,8/24/2020,,Freelancer contract,Employed,1080SE,0
13646,Sep-20,11/15/2020,,France,Customer Success,1/21/2013,34,Open ended,Employed,1500GB,1
14211,Sep-20,,October Joiner parental,Romania,G&A / Finance Office,1/19/2016,33,Open ended,Employed,1060SE,1
